"product_id","time_id","customer_id","promotion_id","store_id","store_sales","store_cost","unit_sales"
"1364","575","4842",,"6","3.2000","1.0240","2"
"89","575","4842",,"6","6.3600","2.6712","4"
"798","575","4842",,"6","5.4200","2.0596","2"
"328","575","6500",,"6","5.0400","1.6128","4"
"811","575","6500",,"6","11.8800","5.7024","4"
"921","575","6500",,"6","5.4000","1.6200","4"
"1004","575","6500",,"6","8.6100","2.8413","3"
"549","575","7181",,"6","5.0400","1.9152","3"
"977","575","7181",,"6","3.0400","1.2160","4"
"389","575","8816",,"6","7.1600","2.4344","4"
"1044","575","8816",,"6","5.0800","1.6256","4"
"222","575","8816",,"6","15.8000","6.3200","4"
"399","575","8816",,"6","2.6100","1.3050","3"
"282","575","8816",,"6","3.7200","1.6740","4"
"632","575","8816",,"6","3.3200","1.3944","4"
"1511","575","551",,"6","4.8000","1.7280","4"
"36","575","551",,"6","5.4000","2.0520","3"
"1345","575","551",,"6","11.0400","4.5264","3"
"536","575","551",,"6","3.6400","1.0920","2"
"991","575","551",,"6","13.0000","5.9800","4"
"769","575","551",,"6","1.7700","0.8496","3"
"979","575","3292",,"6","7.5600","3.0240","2"
"76","575","3292",,"6","5.0700","1.8252","3"
"826","548","764",,"6","3.6600","1.6836","2"
"150","548","764",,"6","13.8000","4.2780","4"
"206","548","764",,"6","8.4400","3.1228","4"
"1182","548","764",,"6","5.6000","2.7440","4"
"227","548","764",,"6","5.9400","2.5542","3"
"1315","548","5308",,"6","7.1200","2.4208","4"
"1385","548","5308",,"6","7.2000","2.9520","3"
"453","548","3322",,"6","5.8400","2.3360","2"
"830","548","3322",,"6","7.3500","2.3520","3"
"1545","548","3844",,"6","4.5800","1.9236","2"
"669","548","3844",,"6","3.6000","1.3320","2"
"181","548","3844",,"6","2.7900","1.0881","3"
"403","548","7294",,"6","4.6500","1.4880","3"
"979","548","7294",,"6","7.5600","3.6288","2"
"736","548","2795",,"6","4.2600","1.4058","2"
"1539","548","2795",,"6","7.1600","3.0072","2"
"4","548","7477",,"6","7.2800","2.9120","2"
"619","548","7477",,"6","6.7500","3.2400","3"
"1420","548","6195",,"6","3.4600","1.1764","2"
"704","548","6195",,"6","3.2600","1.4996","2"
"1293","548","6195",,"6","5.7600","2.5920","4"
"671","548","6195",,"6","5.8600","2.5784","2"
"1393","548","6195",,"6","5.5500","1.6650","3"
"804","548","179",,"6","4.4200","1.8122","2"
"993","548","179",,"6","7.9000","3.7130","2"
"11","548","179",,"6","7.0200","2.7378","2"
"255","548","179",,"6","1.9200","0.7296","3"
"1496","548","179",,"6","9.8800","3.7544","4"
"887","548","179",,"6","5.4000","2.3760","3"
"843","548","527",,"6","8.8200","2.9106","3"
"461","548","527",,"6","5.4400","2.5568","2"
"51","548","527",,"6","4.4100","2.0286","3"
"866","548","527",,"6","10.3800","3.3216","3"
"535","548","4664",,"6","5.6800","2.0448","2"
"631","548","4664",,"6","3.1200","1.0920","4"
"601","548","8651",,"6","6.3900","3.0033","3"
"1450","548","8070",,"6","11.0800","5.3184","4"
"1001","548","8070",,"6","7.5600","2.7972","3"
"791","548","8070",,"6","8.6000","2.8380","4"
"1007","548","8070",,"6","6.8100","2.3835","3"
"358","548","8070",,"6","15.0000","5.7000","4"
"747","548","8070",,"6","3.6600","1.7568","2"
"256","548","9476",,"6","7.9500","3.4185","3"
"379","548","9476",,"6","11.5500","5.3130","3"
"1155","548","9476",,"6","5.6400","2.3688","3"
"385","548","9476",,"6","6.2400","2.3712","4"
"1394","548","705",,"6","10.1200","4.5540","4"
"812","548","705",,"6","10.0200","4.1082","3"
"1415","548","705",,"6","7.6000","3.2680","2"
"19","548","705",,"6","15.9500","5.1040","5"
"262","548","705",,"6","4.0200","1.6884","3"
"1504","548","705",,"6","4.7700","2.0988","3"
"862","548","1484",,"6","8.1900","3.6855","3"
"1265","548","1484",,"6","2.1600","0.8856","3"
"468","548","1484",,"6","6.9600","3.1320","4"
"473","548","1484",,"6","2.1900","0.7446","3"
"1288","548","1484",,"6","4.1400","2.0286","3"
"1544","548","1484",,"6","2.9200","1.3140","2"
"426","548","5978",,"6","1.8000","0.6660","3"
"1402","548","5978",,"6","12.9500","6.0865","5"
"1212","548","9355",,"6","2.1200","0.9540","4"
"1429","548","9355",,"6","7.2000","2.6640","3"
"366","548","9355",,"6","7.0800","3.4692","3"
"1169","548","9355",,"6","5.9600","2.9204","2"
"1146","548","9355",,"6","10.2800","3.4952","4"
"237","548","4006",,"6","10.7200","4.8240","4"
"826","548","4006",,"6","5.4900","1.8666","3"
"204","548","4006",,"6","6.4000","2.8800","4"
"925","548","4006",,"6","1.5200","0.6080","2"
"1462","548","4006",,"6","2.1900","0.8103","3"
"623","548","2800",,"6","3.6000","1.2600","2"
"1199","548","2800",,"6","5.1200","2.4576","2"
"1443","548","2800",,"6","6.5100","3.0597","3"
"440","548","7708",,"6","2.0100","0.7839","3"
"190","548","7708",,"6","11.2200","4.1514","3"
"417","558","6694",,"6","13.6000","5.4400","5"
"1057","558","1247",,"6","4.2900","1.2870","3"
"1486","558","1247",,"6","5.3400","1.7622","3"
"930","558","1247",,"6","4.4400","1.8648","3"
"1452","558","1247",,"6","11.5600","3.6992","4"
"1090","558","3744",,"6","4.3000","1.9350","2"
"1386","558","3744",,"6","3.2800","1.1480","2"
"1230","558","3744",,"6","1.5400","0.4774","2"
"554","558","3744",,"6","9.4200","4.4274","3"
"364","558","5095",,"6","8.8000","4.0480","4"
"448","558","5095",,"6","3.0800","1.2936","2"
"794","558","7195",,"6","2.4000","1.1280","2"
"1104","558","7195",,"6","9.8000","3.6260","4"
"62","558","6136",,"6","7.6400","3.1324","2"
"185","558","6136",,"6","2.2800","1.0716","4"
"961","558","6136",,"6","5.2400","1.7292","4"
"1081","558","9357",,"6","8.7300","4.1904","3"
"1364","558","9357",,"6","6.4000","2.7520","4"
"515","558","9357",,"6","3.8200","1.5280","2"
"359","558","9357",,"6","2.6400","1.1088","2"
"1241","558","9357",,"6","11.9200","3.6952","4"
"1297","558","9357",,"6","4.9800","2.0418","3"
"715","558","9357",,"6","6.2000","2.6040","4"
"764","558","2385",,"6","11.4300","5.0292","3"
"1168","558","2385",,"6","11.4600","4.5840","3"
"371","558","2385",,"6","2.6400","1.1352","4"
"375","558","2385",,"6","9.1600","2.8396","4"
"1191","558","2385",,"6","6.3000","2.9610","3"
"1447","558","2385",,"6","5.9200","2.5456","2"
"232","558","3285",,"6","10.5200","4.8392","4"
"528","558","3285",,"6","1.9200","0.6912","2"
"339","558","5298",,"6","2.8000","1.1200","2"
"555","558","5298",,"6","5.7600","2.4768","2"
"1204","558","8969",,"6","6.4800","2.3976","3"
"661","558","8969",,"6","7.0200","3.2292","3"
"318","558","8969",,"6","9.8800","4.0508","4"
"934","558","8969",,"6","3.3000","1.2540","3"
"644","558","8969",,"6","2.6100","1.0440","3"
"368","558","8969",,"6","4.5600","2.2344","4"
"671","558","661",,"6","8.7900","3.6039","3"
"701","558","661",,"6","2.2500","0.9675","3"
"472","558","1532",,"6","3.2800","1.4104","4"
"155","558","1532",,"6","7.6200","2.9718","2"
"448","558","9477",,"6","4.6200","1.5708","3"
"931","558","9477",,"6","7.6000","3.8000","4"
"1041","558","9477",,"6","2.8400","0.9088","4"
"1124","558","9477",,"6","2.4300","0.8505","3"
"669","558","8782",,"6","5.4000","2.1600","3"
"1097","558","8782",,"6","8.6000","3.6120","4"
"508","558","907",,"6","11.3700","3.9795","3"
"1164","558","907",,"6","6.8400","2.1888","4"
"342","558","907",,"6","4.5000","1.8000","3"
"519","558","907",,"6","11.4600","5.7300","3"
"402","558","907",,"6","3.3900","1.5594","3"
"752","558","907",,"6","2.5500","1.1220","3"
"73","558","5484",,"6","6.9900","3.3552","3"
"156","558","5484",,"6","1.1000","0.5170","2"
"1465","558","5484",,"6","11.1600","3.6828","4"
"656","558","5484",,"6","11.5500","5.1975","3"
"1111","558","5484",,"6","3.1200","1.1544","4"
"888","558","5484",,"6","2.6400","0.9504","3"
"412","558","5484",,"6","4.1400","1.7388","3"
"928","558","7352",,"6","6.6000","1.9800","4"
"1438","558","7352",,"6","5.4800","1.8084","4"
"323","558","7352",,"6","14.0000","5.8800","4"
"599","558","6086",,"6","4.6400","2.0880","2"
"549","558","6086",,"6","5.0400","1.8648","3"
"699","558","6086",,"6","4.2600","1.3206","3"
"459","558","2182",,"6","1.9200","0.7680","3"
"530","558","2182",,"6","15.0400","6.6176","4"
"1146","558","2182",,"6","7.7100","3.0069","3"
"443","558","2182",,"6","3.9900","1.3965","3"
"580","558","2182",,"6","7.2300","2.7474","3"
"1108","558","9269",,"6","6.5600","2.9520","4"
"1285","558","9269",,"6","3.7400","1.7578","2"
"1169","558","9269",,"6","11.9200","3.5760","4"
"1518","558","9269",,"6","14.0800","5.6320","4"
"390","573","3100",,"6","11.2200","3.4782","3"
"1499","573","3100",,"6","2.7800","0.9452","2"
"151","573","763",,"6","5.8200","1.8624","2"
"1072","573","763",,"6","5.8500","2.0475","3"
"1010","573","763",,"6","10.6000","4.6640","4"
"467","573","763",,"6","11.4300","4.4577","3"
"756","573","5293",,"6","5.3600","2.4656","2"
"400","573","5293",,"6","5.7200","2.5740","4"
"323","573","5293",,"6","10.5000","4.7250","3"
"627","573","10102",,"6","6.8000","2.7200","4"
"57","573","10102",,"6","2.4400","0.9028","4"
"939","573","10102",,"6","2.1000","0.8190","3"
"1409","573","10102",,"6","1.5900","0.6678","3"
"827","573","10102",,"6","2.8500","0.8835","3"
"1016","573","10102",,"6","3.5100","1.6497","3"
"34","573","10102",,"6","5.0700","2.4843","3"
"581","573","7753",,"6","8.5200","3.0672","3"
"171","573","7753",,"6","14.7500","6.1950","5"
"986","573","7753",,"6","17.5000","5.9500","5"
"98","573","7753",,"6","3.6600","1.2078","2"
"474","573","7753",,"6","14.0800","4.5056","4"
"803","573","5285",,"6","10.5300","4.0014","3"
"647","573","5285",,"6","8.2200","3.8634","3"
"1529","573","5285",,"6","13.0800","5.6244","4"
"1259","573","5947",,"6","4.2800","1.7120","2"
"90","573","5947",,"6","3.0800","1.5092","4"
"527","573","557",,"6","9.5200","3.3320","4"
"1143","573","557",,"6","7.0400","2.8160","4"
"440","573","557",,"6","2.6800","0.8576","4"
"384","573","5144",,"6","1.0800","0.4752","2"
"1159","573","5144",,"6","11.3400","5.5566","3"
"1515","573","10165",,"6","2.2000","1.0340","2"
"467","573","10165",,"6","15.2400","4.5720","4"
"910","573","10165",,"6","7.3600","3.3120","4"
"1552","573","10165",,"6","10.8000","3.7800","4"
"1182","573","10165",,"6","4.2000","1.5540","3"
"1250","573","2688",,"6","6.4800","2.8512","3"
"1333","573","2688",,"6","3.7200","1.1160","4"
"1084","573","2688",,"6","5.4800","2.0276","4"
"275","573","2688",,"6","9.8100","3.5316","3"
"730","573","2688",,"6","5.1600","1.8576","3"
"980","573","7753",,"6","5.1600","1.7544","3"
"1317","573","7753",,"6","6.7800","2.2374","3"
"1500","573","682",,"6","4.8200","2.3136","2"
"171","573","682",,"6","8.8500","3.2745","3"
"214","573","682",,"6","11.2800","5.3016","4"
"497","573","682",,"6","7.4800","3.5904","4"
"1207","573","682",,"6","7.5600","2.3436","4"
"1260","573","5072",,"6","2.0100","0.6633","3"
"451","573","5072",,"6","7.1200","3.2040","4"
"1320","573","5072",,"6","5.3200","2.3408","2"
"684","573","5072",,"6","2.0400","0.8772","3"
"621","573","5072",,"6","2.7800","1.3622","2"
"78","573","5072",,"6","4.3800","1.7958","2"
"1293","573","5072",,"6","4.3200","1.7280","3"
"118","573","4486",,"6","5.9200","1.9536","4"
"1021","573","3389",,"6","4.8800","1.8056","4"
"438","573","3389",,"6","3.8600","1.3896","2"
"628","573","3389",,"6","4.2000","1.7640","3"
"251","573","2647",,"6","7.3200","2.4156","3"
"361","573","2647",,"6","3.3900","1.3221","3"
"445","573","2647",,"6","10.3800","3.3216","3"
"195","573","2647",,"6","7.0800","2.1948","4"
"944","573","2647",,"6","2.6400","0.8184","3"
"255","573","2647",,"6","1.9200","0.7104","3"
"802","573","8863",,"6","8.9700","2.9601","3"
"1484","573","8863",,"6","2.6400","0.8448","4"
"581","573","8863",,"6","8.5200","2.6412","3"
"1318","573","8863",,"6","2.7900","0.8649","3"
"968","573","2509",,"6","2.5600","1.2800","2"
"985","573","2509",,"6","2.1600","0.9072","3"
"935","573","2509",,"6","11.2000","4.0320","4"
"1085","573","2509",,"6","6.7200","2.6880","3"
"868","573","6849",,"6","10.7400","3.7590","3"
"1284","573","6849",,"6","7.2900","3.4263","3"
"36","573","6849",,"6","7.2000","2.8800","4"
"1543","573","6849",,"6","4.9600","1.9344","2"
"395","573","7856",,"6","8.8800","3.9072","4"
"1131","573","7856",,"6","7.2000","3.0960","3"
"894","573","7856",,"6","2.2800","1.0944","4"
"777","573","7856",,"6","14.8800","5.9520","4"
"1127","573","7856",,"6","7.8600","2.5938","3"
"78","573","7856",,"6","8.7600","2.8032","4"
"812","606","172","518","6","10.0200","4.5090","3"
"1525","606","172","518","6","11.7900","5.6592","3"
"822","606","172","518","6","5.5800","2.4552","3"
"959","606","172","518","6","4.5000","1.8000","3"
"1475","606","1899","518","6","10.6800","4.3788","3"
"972","606","1899","518","6","8.9200","3.0328","4"
"96","606","1899","518","6","6.3300","2.0889","3"
"1165","606","1899","518","6","11.2800","4.2864","4"
"1488","606","1899","518","6","9.3600","4.2120","4"
"805","606","1683","518","6","5.7600","1.9584","2"
"1009","606","1683","518","6","8.9100","4.0095","3"
"1225","606","1683","518","6","5.1600","1.9608","3"
"163","606","1683","518","6","7.1400","2.6418","3"
"965","606","1683","518","6","3.0600","1.3158","2"
"263","606","1683","518","6","11.4000","5.5860","3"
"579","606","5802","518","6","1.6600","0.5644","2"
"1467","606","5441","518","6","7.7600","3.0264","2"
"978","606","5441","518","6","6.4000","2.5600","4"
"1301","606","5441","518","6","2.8200","1.2126","3"
"1478","606","5441","518","6","5.3200","1.7024","2"
"968","606","709","518","6","3.8400","1.3056","3"
"918","606","709","518","6","11.8800","4.8708","4"
"1068","606","709","518","6","6.3300","3.0384","3"
"619","606","709","518","6","9.0000","4.1400","4"
"409","606","709","518","6","11.7300","5.2785","3"
"356","606","5754","518","6","7.0800","2.6904","3"
"1171","606","5754","518","6","12.7200","5.5968","4"
"283","606","5754","518","6","10.9200","3.9312","4"
"659","606","5754","518","6","6.4200","2.2470","2"
"1282","606","1539","518","6","10.3200","3.9216","3"
"366","606","1539","518","6","7.0800","2.6904","3"
"410","606","1539","518","6","5.0400","2.5200","4"
"693","606","1539","518","6","5.9700","2.5671","3"
"955","606","2141","518","6","11.4900","4.2513","3"
"932","606","2141","518","6","4.7700","2.2896","3"
"1415","606","2141","518","6","11.4000","5.7000","3"
"1335","606","4422","518","6","9.6400","3.0848","4"
"180","606","4422","518","6","2.0700","0.9729","3"
"1356","606","4422","518","6","4.8000","2.3520","3"
"946","606","4422","518","6","8.5500","2.7360","3"
"569","606","1085","518","6","9.4800","2.8440","3"
"919","606","1085","518","6","4.6200","1.5246","3"
"1429","606","1085","518","6","9.6000","4.0320","4"
"314","606","1085","518","6","3.7000","1.3690","2"
"31","606","6424","518","6","4.6500","2.0925","3"
"247","606","6424","518","6","7.1200","2.4920","4"
"1156","606","6424","518","6","5.4600","2.0202","3"
"1545","606","6424","518","6","9.1600","3.6640","4"
"1522","606","6424","518","6","5.7000","2.4510","5"
"447","606","6424","518","6","14.4000","5.6160","5"
"1153","606","3981","518","6","1.5600","0.5772","3"
"384","606","3981","518","6","1.6200","0.7452","3"
"461","606","6576","518","6","10.8800","4.6784","4"
"904","606","6576","518","6","6.0000","1.9800","4"
"1133","606","6576","518","6","3.0800","0.9856","2"
"1176","606","6576","518","6","5.1300","1.9494","3"
"1459","606","6576","518","6","4.2900","1.3299","3"
"610","606","6576","518","6","6.8100","3.3369","3"
"454","606","6576","518","6","2.7900","1.3671","3"
"1528","606","9670","518","6","4.8800","2.2936","2"
"386","606","9670","518","6","6.6900","3.0774","3"
"490","606","8248","518","6","4.9500","1.7325","3"
"1212","606","8248","518","6","2.1200","0.9328","4"
"191","606","8248","518","6","11.4800","3.9032","4"
"553","606","8248","518","6","7.6400","2.6740","4"
"197","606","8248","518","6","11.6400","4.4232","4"
"74","606","8851","518","6","3.1400","1.0676","2"
"1316","606","8851","518","6","1.4200","0.5254","2"
"804","606","8851","518","6","4.4200","2.0332","2"
"660","606","8851","518","6","11.2000","4.5920","4"
"677","606","8851","518","6","11.8400","4.3808","4"
"627","606","8851","518","6","5.1000","2.0400","3"
"783","606","2523","518","6","9.8800","3.8532","4"
"1453","606","2523","518","6","12.4400","3.8564","4"
"271","606","2523","518","6","7.1100","2.1330","3"
"700","606","2523","518","6","8.0400","4.0200","3"
"144","606","2523","518","6","1.0200","0.3672","2"
"666","606","2523","518","6","2.6700","1.2816","3"
"244","606","2523","518","6","8.1000","3.3210","3"
"1120","606","6053","518","6","5.1300","2.3598","3"
"1270","606","6053","518","6","8.0700","3.1473","3"
"820","606","6053","518","6","2.1000","0.9240","3"
"610","606","6053","518","6","9.0800","2.7240","4"
"827","606","6053","518","6","3.8000","1.5960","4"
"178","606","6053","518","6","3.9900","1.4364","3"
"1257","606","816","518","6","9.7000","3.0070","5"
"834","606","816","518","6","8.8800","3.2856","3"
"957","606","816","518","6","5.9400","2.5542","2"
"175","606","816","518","6","15.4000","5.5440","4"
"358","606","9855","518","6","11.2500","3.6000","3"
"414","606","9855","518","6","5.5400","2.3822","2"
"1390","606","9855","518","6","5.7300","2.5785","3"
"435","606","9855","518","6","5.6600","1.8678","2"
"597","606","9855","518","6","11.2000","4.9280","4"
"132","606","7012","518","6","3.8400","1.4592","2"
"382","606","4582","518","6","4.8600","2.4300","3"
"1144","606","4582","518","6","2.5500","0.8160","3"
"1148","606","4582","518","6","8.0700","2.8245","3"
"405","606","4582","518","6","11.0700","4.8708","3"
"661","606","4582","518","6","4.6800","1.8720","2"
"1037","606","4582","518","6","1.1600","0.4872","2"
"322","606","4582","518","6","5.9600","2.6820","2"
"505","606","6470","518","6","3.3400","1.4028","2"
"361","606","6470","518","6","2.2600","0.7684","2"
"378","606","6470","518","6","3.3300","1.0989","3"
"328","606","6470","518","6","3.7800","1.2474","3"
"478","606","6470","518","6","11.6400","5.8200","4"
"1340","606","5322","518","6","5.1400","2.1074","2"
"957","606","5322","518","6","8.9100","4.1877","3"
"961","606","5322","518","6","2.6200","1.0218","2"
"218","606","5322","518","6","6.8800","2.5456","2"
"474","606","5322","518","6","14.0800","5.2096","4"
"851","606","5322","518","6","7.5300","3.2379","3"
"235","606","9405","518","6","7.1000","2.2720","2"
"424","606","9405","518","6","4.3500","1.9575","3"
"1000","606","9405","518","6","5.3800","2.3672","2"
"1244","606","9405","518","6","2.4200","1.2100","2"
"1265","595","4368",,"6","2.1600","0.8208","3"
"788","595","4368",,"6","2.2000","0.8140","4"
"1331","595","3076",,"6","5.4800","2.6852","2"
"589","595","3076",,"6","5.3000","2.2260","2"
"333","595","6141",,"6","3.9600","1.9404","3"
"882","595","6141",,"6","4.9800","1.9422","2"
"793","595","6141",,"6","8.5500","2.9925","3"
"922","595","3513",,"6","7.7700","2.3310","3"
"1484","595","3513",,"6","1.3200","0.4620","2"
"529","595","3513",,"6","8.7600","3.5916","4"
"152","595","6716",,"6","5.7800","1.8496","2"
"263","595","6716",,"6","7.6000","2.8880","2"
"346","595","6716",,"6","6.3600","3.1800","3"
"96","595","6716",,"6","6.3300","2.7219","3"
"845","595","6716",,"6","4.2600","2.0448","3"
"1301","595","6716",,"6","2.8200","0.9588","3"
"606","595","8159",,"6","10.6000","3.2860","4"
"1288","595","8159",,"6","5.5200","2.4288","4"
"385","595","8159",,"6","4.6800","2.0124","3"
"1122","595","8159",,"6","2.9600","1.4800","4"
"869","595","1389",,"6","4.2400","1.5688","2"
"886","595","1389",,"6","6.2200","2.4880","2"
"836","595","1389",,"6","3.5400","1.6992","3"
"1192","595","8190",,"6","2.9400","1.1172","3"
"1082","595","4279",,"6","5.7300","2.8077","3"
"566","595","4279",,"6","3.5600","1.6732","2"
"969","595","4279",,"6","5.2800","2.4288","3"
"173","595","4279",,"6","5.7200","2.6884","4"
"177","595","4279",,"6","4.9800","1.8924","3"
"992","595","4279",,"6","7.1600","2.2196","4"
"1535","595","8658",,"6","5.8400","2.6280","2"
"130","595","8658",,"6","8.9200","4.0140","4"
"1106","595","8658",,"6","6.0800","1.8848","4"
"1295","595","8658",,"6","7.4000","3.1820","4"
"53","595","2241",,"6","14.4400","6.6424","4"
"923","595","2241",,"6","5.7600","2.5920","4"
"286","595","2241",,"6","4.2600","1.2780","3"
"224","595","2241",,"6","5.1900","1.9203","3"
"1166","595","10214",,"6","8.8400","4.2432","4"
"1528","595","10214",,"6","4.8800","1.7568","2"
"1172","595","10214",,"6","8.3100","3.8226","3"
"690","595","897",,"6","2.8800","0.9504","2"
"1399","595","897",,"6","5.3400","1.7088","3"
"829","595","897",,"6","4.3400","1.3888","2"
"1309","595","2293",,"6","10.3800","3.9444","3"
"660","595","2293",,"6","8.4000","2.7720","3"
"1463","595","2293",,"6","3.9600","1.9800","2"
"1026","595","2293",,"6","4.2600","1.3632","2"
"1509","595","2293",,"6","8.9400","3.6654","3"
"1120","595","5942",,"6","6.8400","2.5308","4"
"1502","595","2530",,"6","8.4300","2.6976","3"
"980","595","717",,"6","5.1600","2.4768","3"
"1330","595","717",,"6","3.9900","1.6359","3"
"1426","595","717",,"6","14.9600","5.0864","4"
"311","595","717",,"6","4.3000","1.6770","2"
"953","595","717",,"6","10.9600","3.9456","4"
"1322","595","4392",,"6","9.6000","3.1680","3"
"1432","595","4392",,"6","5.4000","2.4840","3"
"1516","595","4392",,"6","6.7200","3.0240","2"
"1266","595","4392",,"6","3.5400","1.0620","3"
"1489","595","5144",,"6","5.1900","2.3355","3"
"933","595","5144",,"6","13.5200","4.4616","4"
"1455","595","5144",,"6","10.1200","3.6432","4"
"1239","595","2681",,"6","9.1200","3.3744","4"
"124","595","2681",,"6","2.4200","0.9680","2"
"767","595","2681",,"6","4.3500","1.5225","3"
"396","595","2681",,"6","6.4800","2.9160","2"
"966","595","3981",,"6","7.4700","2.6145","3"
"1047","595","682",,"6","9.6900","3.2946","3"
"1502","595","682",,"6","5.6200","2.2480","2"
"581","595","6793",,"6","11.3600","5.2256","4"
"1342","595","6793",,"6","11.1900","5.1474","3"
"194","595","1023",,"6","10.0800","4.4352","3"
"531","595","1023",,"6","1.8000","0.7020","3"
"348","595","1023",,"6","4.9200","1.7220","4"
"897","595","1023",,"6","2.1600","0.8208","4"
"394","595","1023",,"6","9.3900","4.4133","3"
"577","595","8142",,"6","5.2400","2.3580","2"
"527","595","8142",,"6","7.1400","2.6418","3"
"677","595","8142",,"6","8.8800","3.1968","3"
"754","595","9279",,"6","5.1400","1.7990","2"
"507","595","9279",,"6","10.1200","3.3396","4"
"1123","595","9279",,"6","5.8800","1.9404","3"
"834","595","9279",,"6","11.8400","4.6176","4"
"557","595","9279",,"6","5.4400","1.6864","4"
"973","595","9279",,"6","4.0200","1.2060","3"
"308","590","4680",,"6","6.5400","3.1392","3"
"950","590","4680",,"6","10.4100","4.1640","3"
"1418","590","2710",,"6","3.2200","1.2880","2"
"808","590","2710",,"6","2.7800","1.2788","2"
"538","590","4280",,"6","1.8600","0.8556","2"
"987","590","329",,"6","5.1800","1.8130","2"
"858","590","329",,"6","8.8800","3.0192","4"
"515","590","329",,"6","3.8200","1.2606","2"
"1131","590","329",,"6","9.6000","3.7440","4"
"841","590","329",,"6","7.4000","2.2940","4"
"565","590","329",,"6","2.7000","0.8100","3"
"981","590","329",,"6","3.8100","1.9050","3"
"604","590","2977",,"6","3.7500","1.8000","3"
"448","590","2977",,"6","4.6200","1.8942","3"
"1221","590","6975",,"6","4.4700","2.0562","3"
"1371","590","6975",,"6","7.4100","2.8899","3"
"922","590","6975",,"6","7.7700","3.4188","3"
"712","590","6975",,"6","15.4800","4.6440","4"
"928","590","6975",,"6","6.6000","2.7720","4"
"279","590","6975",,"6","8.4600","3.0456","3"
"1261","590","1274",,"6","3.0000","0.9300","5"
"839","590","1274",,"6","1.9800","0.7326","3"
"962","590","1274",,"6","3.7400","1.6082","2"
"179","590","1274",,"6","8.2500","2.9700","3"
"362","590","10205",,"6","11.9100","4.0494","3"
"419","590","10205",,"6","7.1400","3.1416","2"
"1394","590","10205",,"6","10.1200","4.6552","4"
"439","590","10205",,"6","7.0000","2.4500","2"
"602","590","10205",,"6","8.5600","3.7664","4"
"137","590","7363",,"6","7.4000","2.8120","2"
"387","590","5307",,"6","7.2300","3.6150","3"
"1148","590","5307",,"6","8.0700","2.5824","3"
"1152","590","5307",,"6","7.8900","2.7615","3"
"410","590","5307",,"6","3.7800","1.6632","3"
"666","590","5307",,"6","1.7800","0.7120","2"
"1042","590","5307",,"6","2.3000","0.9660","2"
"326","590","5307",,"6","4.9400","2.2230","2"
"509","590","6927",,"6","7.6000","3.8000","4"
"970","590","6927",,"6","9.3300","3.9186","3"
"987","590","6927",,"6","10.3600","4.2476","4"
"937","590","6927",,"6","10.8300","4.4403","3"
"1087","590","6927",,"6","6.6400","3.1208","4"
"1070","590","5054",,"6","10.5300","5.0544","3"
"688","590","5054",,"6","9.4800","4.1712","4"
"692","590","5054",,"6","6.2000","2.9140","4"
"1507","590","5054",,"6","5.5200","1.9872","3"
"205","590","5054",,"6","8.1300","3.6585","3"
"615","590","2900",,"6","2.7000","0.8370","2"
"1421","590","2900",,"6","11.3600","4.5440","4"
"19","590","8096",,"6","9.5700","4.1151","3"
"1388","590","4674",,"6","7.0000","2.5900","4"
"951","590","4674",,"6","7.7200","2.5476","4"
"1434","590","4674",,"6","2.7900","1.3671","3"
"113","590","6717",,"6","6.8700","3.0915","3"
"102","590","6717",,"6","7.3500","3.3075","3"
"1278","590","6717",,"6","5.6400","1.7484","2"
"426","590","6090",,"6","2.4000","1.1280","4"
"1108","590","6090",,"6","4.9200","2.1156","3"
"206","590","6090",,"6","6.3300","2.5320","3"
"842","590","5014",,"6","9.6000","3.6480","3"
"1418","590","5014",,"6","3.2200","1.0626","2"
"1175","590","6261",,"6","6.9200","2.6296","4"
"6","590","6261",,"6","3.4500","1.6560","3"
"443","590","10153",,"6","3.9900","1.8354","3"
"1059","590","10153",,"6","4.5600","2.2344","2"
"1348","590","9622",,"6","4.9400","1.7784","2"
"632","590","9622",,"6","2.4900","0.9711","3"
"77","590","9622",,"6","14.0000","6.7200","5"
"599","590","9622",,"6","6.9600","3.1320","3"
"177","590","9622",,"6","4.9800","2.3406","3"
"299","590","9622",,"6","6.7200","2.0160","4"
"912","590","1525",,"6","5.2600","1.9462","2"
"1183","590","1525",,"6","6.1600","2.6488","4"
"1199","590","1525",,"6","5.1200","2.5088","2"
"1149","590","1525",,"6","2.6400","1.1088","3"
"1299","590","1525",,"6","11.0400","4.5264","4"
"436","590","1525",,"6","3.0600","1.4382","2"
"640","590","1525",,"6","7.7700","2.5641","3"
"889","590","9568",,"6","6.4400","1.9964","4"
"107","590","9568",,"6","5.4300","1.6833","3"
"463","590","5913",,"6","5.0000","1.6000","4"
"287","590","980",,"6","6.2400","1.9344","4"
"1169","590","980",,"6","5.9600","2.2648","2"
"1225","590","980",,"6","3.4400","1.2384","2"
"409","590","3370",,"6","11.7300","5.6304","3"
"386","590","3370",,"6","4.4600","1.9178","2"
"869","590","3370",,"6","6.3600","2.8620","3"
"565","590","3370",,"6","1.8000","0.6120","2"
"649","590","3370",,"6","7.6500","3.2895","3"
"457","604","115",,"6","6.7800","3.2544","3"
"994","604","115",,"6","1.5800","0.5846","2"
"1356","604","115",,"6","4.8000","1.5840","3"
"1000","604","115",,"6","8.0700","4.0350","3"
